,b_sequence,std_sequence,p_l_sequence,b_close_after,std_close_after,p_l_close_after,b_close_before,std_close_before,p_l_close_before,b_far_after,std_far_after,p_l_far_after,b_far_before,std_far_before,p_l_far_before,b_before,std_before,p_l_before,b_after,std_after,p_l_after,b_close,std_close,p_l_close,b_far,std_far,p_l_far,b_before1,std_before1,p_l_before1,b_before2,std_before2,p_l_before2,b_before1_close,std_before1_close,p_l_before1_close,b_before2_close,std_before2_close,p_l_before2_close
2533082,0.8587160677169514,0.021710385154172222,0.6774277051632693,,,,0.827410568138451,0.08893755651739019,0.8453240394951306,,,,0.86023215901034,0.02236378638244302,0.6902501304554403,0.8587160677169514,0.021710385154172222,0.6969823066725472,,,,0.827410568138451,0.08893755651739019,0.8476615801573629,0.86023215901034,0.02236378638244302,0.6890754507116068,0.8528480118903278,0.031207220873591276,0.6049968295651653,0.8646657022295661,0.030171738638510304,0.5429034177184637,0.7630918893588603,0.10915172442414481,0.7583252656964004,0.9036124012100841,0.14780476612810672,0.9098946869690979
2726845,1.036309878686014,0.018081911214604625,0.024221712583642384,1.0727103934312576,0.020722697152145725,0.057294047462772585,0.8507776301304163,0.05087591828411515,0.35480883557541126,1.0698808722967794,0.07838866342161463,0.8371809789522855,0.8925553884389636,0.062238339594934994,0.6412915133321677,0.8644457932989147,0.0399580688415871,0.5853927798713722,1.072535663204751,0.0200332492975901,0.0560640648036667,1.0435684829062655,0.019382165304490245,0.014288198230445345,0.9763323462715224,0.04946336299231186,0.5853366927602769,0.9558695187236403,0.060648137602504634,0.2802286519356949,0.7890276288200494,0.05193528762775499,0.39168633705885997,1.0156915558334745,0.08684785661950056,0.07875334729427333,0.7326391165430571,0.05948182407788402,0.5205705008040273
3165830,0.900151239744065,0.032496056758500994,0.022249332555044958,0.907045237988747,0.05114247657391762,0.008081662616599894,,,,0.9810917018566915,0.13431869769515595,0.8795645024049007,0.8910031137959248,0.04479936422892154,0.784490414311593,0.8834215963296008,0.04392941684692502,0.7803531253031589,0.9159895259877076,0.047835673612879805,0.008463137404524354,0.8984060674777823,0.04962090449401315,0.004285664618246313,0.9017663034908802,0.04253576519803877,0.8256807765816347,0.8643255583957623,0.05726955767589709,0.6293016445523083,0.903383606909203,0.0674121797520386,0.4565576059108249,,,,,,
3216978,0.9602247949207731,0.026407847578921145,0.1471161958710411,0.870974604816074,0.03947035863505901,0.7749466999689283,1.157953571684302,0.17737635845765584,0.417536562846143,1.0365501543082538,0.09033586074064229,0.5959213830761454,1.0092081581513521,0.038725620758275,0.1516564327972866,1.0146980569993846,0.037932901568001165,0.2492590054377023,0.8995597773581339,0.03639521542468571,0.7358382142839811,0.8845587241580548,0.038773817318084415,0.8637440984744419,1.0129988066916948,0.03563276395978207,0.1792419084462027,0.9947559338494123,0.05120646468718394,0.7300055088923086,1.0354059190706948,0.05628338720521014,0.15720283154925505,,,,,,
3233072,0.6793046951186655,0.08415823835179408,0.9240742664792507,,,,,,,0.662162688832572,0.11028381865025995,0.852839216701213,,,,,,,0.6675584898919793,0.09307933445507204,0.9419061072254764,,,,0.6775178426684297,0.0969154174137247,0.8439858842117913,,,,,,,,,,,,
3275688,0.6871581236945988,0.024378735247818605,0.0009999999999998899,0.6159202019985951,0.026429949806654852,0.02936931864526798,,,,0.8561006465082683,0.06362875896604596,0.0009999999999998899,0.7539126618334545,0.08271429314621871,0.04724914013345777,0.7531273412239121,0.08186079472072447,0.058698925972441536,0.6782084499503329,0.02543125799282767,0.0009999999999998899,0.6160112644327969,0.026389008665182616,0.03685348630300034,0.8212163968945411,0.05060597327078371,0.0009999999999998899,0.735773685296263,0.1195593811379012,0.21869731226699496,0.7710161965450394,0.11189257434121193,0.12193620841872155,,,,,,
3463826,1.0087492970677485,0.0411283722170565,0.7450281902017153,1.0092363559044781,0.050046865048241775,0.1818824716844741,,,,,,,1.0253809801648248,0.07721403457658485,0.053392112179927606,1.0077307526618202,0.07544887098992899,0.09597132481300592,1.0090605901843168,0.04853815622823255,0.3938411666732706,1.0039647392033504,0.04949383935797628,0.15306847057154005,1.0229646615360135,0.07081632360722014,0.008248568324104928,0.9865533812422488,0.1150999027151144,0.46356525055464426,1.029841607202496,0.0962113226630048,0.14677422687788333,,,,,,
3644316,0.5731228844724806,0.025685862503166252,0.0012643475790725944,,,,0.5568554494572869,0.0592400351424253,0.01583191060997529,0.4838163438682395,0.07964984459786885,0.28331997945795817,0.581363027981627,0.029754311323445415,0.006287554618200366,0.5755215505969532,0.026734557769486557,0.0019130510051148413,0.5452850987865246,0.09315311104627097,0.026173549708084533,0.578607996169126,0.06204627148157423,0.0023429678899614475,0.5715710395653267,0.027958963528028857,0.006272950863718874,0.5922032072644086,0.04038055928617057,0.012776360941774714,0.5597552156101808,0.035497814463871714,0.09696826076052047,0.5387538078285458,0.08863986476707598,0.04422722119535738,0.575866324527912,0.07748489225880494,0.19359890160501625
3714749,0.6731681136374342,0.03906711453238021,0.9417077312421407,,,,,,,,,,0.6935075648427754,0.041907042613253655,0.9200362844765437,0.6733054372636399,0.03959109146336379,0.9355043795858138,,,,,,,0.6925654879261037,0.041294593369034925,0.9450971070981301,0.6641489185205884,0.04972833084078104,0.5834785126403931,0.6826483155852638,0.06228867131126824,0.6282060034750665,,,,,,
4122027,0.9093155136145123,0.016979985937745294,0.0010025942411760963,0.973091807584946,0.03566154436448965,0.0020806565068722293,0.7732726465403167,0.08560736197465338,0.16393585139395975,0.9284336829775913,0.05479377562224875,0.3083835952747719,0.8865072035323777,0.021084746759290306,0.03057961487300063,0.8827842640422106,0.02055973419043222,0.09102545858128509,0.9609307257756761,0.029912709862966364,0.001699785952069385,0.9569462517040839,0.03339284190795671,0.010340085513299893,0.8918081441036744,0.0196860201401412,0.018170916453638344,0.8464781895433002,0.028234848175494515,0.1311217102043076,0.9223175073028571,0.029815563490757396,0.5092315626817416,0.9342168516223506,0.1399888435862063,0.3615753921210983,0.6628626557643852,0.10159980293042624,0.3008968697123189
